# data format logged from lagr .. this is local pose info
# timestamp  speed  X   Y   Z   roll  pitch   yaw
1268622020.268047 0.572176 -70.871554 -14.095191 0.139047 -0.051717 0.002756 2.508202
1268622020.318046 0.574417 -70.894717 -14.078032 0.138973 -0.051760 0.002197 2.501120
1268622020.368055 0.571218 -70.917540 -14.060863 0.138938 -0.051038 0.000900 2.493566
1268622020.418060 0.570247 -70.940230 -14.043520 0.138924 -0.049928 0.000189 2.485172
1268622020.468050 0.570784 -70.962663 -14.026061 0.138935 -0.047924 -0.000738 2.476238
1268622020.518042 0.571465 -70.984941 -14.008405 0.138958 -0.047749 -0.000805 2.468000
1268622020.568043 0.571752 -71.007189 -13.990498 0.138974 -0.048466 -0.000425 2.460805
1268622020.618047 0.571684 -71.029311 -13.972435 0.138981 -0.048646 0.000080 2.453807
1268622020.668065 0.565664 -71.050990 -13.954464 0.138997 -0.047007 -0.001453 2.445943
1268622020.718052 0.563644 -71.072524 -13.936319 0.139069 -0.045907 -0.003248 2.438227
1268622020.768048 0.566675 -71.094035 -13.917941 0.139144 -0.045850 -0.002279 2.431946
1268622020.818044 0.567229 -71.115535 -13.899346 0.139134 -0.048059 0.001697 2.425886
1268622020.868055 0.563764 -71.136720 -13.880795 0.139079 -0.048187 0.001469 2.419698
1268622020.918043 0.555873 -71.157493 -13.862381 0.139060 -0.047262 0.000002 2.414163
1268622020.968043 0.555308 -71.178172 -13.843864 0.139056 -0.048425 0.000482 2.409259
1268622021.018042 0.555175 -71.198764 -13.825248 0.139028 -0.048258 0.001115 2.404223
1268622021.068043 0.569747 -71.219951 -13.805899 0.138992 -0.047336 0.001837 2.399438
1268622021.118056 0.568373 -71.240849 -13.786630 0.138894 -0.046917 0.004586 2.394883
1268622021.168051 0.579001 -71.262157 -13.766821 0.138744 -0.046104 0.005260 2.390880
1268622021.218075 0.586990 -71.283678 -13.746654 0.138589 -0.045198 0.005449 2.386835
1268622021.268052 0.595067 -71.305408 -13.726125 0.138430 -0.044676 0.005455 2.383190
1268622021.318049 0.602612 -71.327267 -13.705344 0.138262 -0.044563 0.005758 2.380264
1268622021.368045 0.604680 -71.349068 -13.684502 0.138087 -0.044677 0.005664 2.377297
1268622021.418045 0.603853 -71.370902 -13.663502 0.137927 -0.044100 0.005124 2.374552
1268622021.468066 0.617254 -71.393159 -13.641978 0.137764 -0.044468 0.005099 2.371450
1268622021.518053 0.627435 -71.415732 -13.620015 0.137619 -0.043848 0.004552 2.368628
1268622021.568053 0.638760 -71.438624 -13.597614 0.137433 -0.044929 0.006563 2.365914
1268622021.618060 0.652600 -71.462034 -13.574597 0.137206 -0.045818 0.006985 2.363622
1268622021.668056 0.668582 -71.485951 -13.550955 0.136970 -0.045798 0.007153 2.360631
1268622021.718055 0.680101 -71.510183 -13.526873 0.136713 -0.046345 0.007923 2.358297
1268622021.768064 0.688184 -71.534646 -13.502454 0.136421 -0.046483 0.008789 2.356395
1268622021.818048 0.701670 -71.559523 -13.477507 0.136136 -0.046623 0.007568 2.353517
1268622021.868046 0.697380 -71.584148 -13.452684 0.135889 -0.046668 0.007005 2.351158
1268622021.918056 0.698848 -71.608719 -13.427809 0.135655 -0.047205 0.006273 2.349388
1268622021.968051 0.685889 -71.632693 -13.403469 0.135471 -0.048859 0.004900 2.347780
1268622022.018057 0.661138 -71.655684 -13.380033 0.135310 -0.048898 0.004833 2.345670
1268622022.068127 0.652095 -71.678438 -13.356740 0.135222 -0.050182 0.000969 2.343720
1268622022.118053 0.633447 -71.700414 -13.334178 0.135242 -0.050849 -0.000963 2.342727
1268622022.168045 0.613418 -71.721629 -13.312365 0.135259 -0.051391 -0.000679 2.341902
1268622022.218050 0.602483 -71.742458 -13.290922 0.135325 -0.050541 -0.003547 2.341196
1268622022.268044 0.598755 -71.763173 -13.269555 0.135471 -0.049020 -0.005383 2.340439
1268622022.318070 0.588289 -71.783520 -13.248573 0.135616 -0.049019 -0.004630 2.341202
1268622022.368080 0.584027 -71.803890 -13.227615 0.135733 -0.050994 -0.003569 2.342793
1268622022.418057 0.596491 -71.824863 -13.206126 0.135822 -0.051208 -0.002987 2.345046
1268622022.468048 0.593728 -71.845602 -13.184968 0.135923 -0.051225 -0.003773 2.346857
1268622022.518069 0.587689 -71.866096 -13.164130 0.136061 -0.050829 -0.005312 2.348596
1268622022.568043 0.584382 -71.886525 -13.143416 0.136232 -0.051141 -0.006146 2.349744
1268622022.618084 0.582629 -71.906886 -13.122823 0.136402 -0.053760 -0.005681 2.351469
1268622022.668047 0.597514 -71.928061 -13.101534 0.136569 -0.055362 -0.005409 2.355319
1268622022.718057 0.605859 -71.949523 -13.080153 0.136679 -0.056407 -0.002212 2.360459
1268622022.768044 0.616752 -71.971580 -13.058425 0.136711 -0.054048 -0.000619 2.365881
1268622022.818050 0.626749 -71.994224 -13.036342 0.136718 -0.050185 0.000438 2.371126
1268622022.868060 0.631667 -72.016990 -13.014386 0.136673 -0.049915 0.002052 2.376902
1268622022.918048 0.635509 -72.039990 -12.992479 0.136609 -0.050704 0.001776 2.383374
1268622022.968047 0.627645 -72.062844 -12.971002 0.136541 -0.052258 0.002507 2.389994
1268622023.018091 0.636017 -72.086217 -12.949299 0.136475 -0.052546 0.001206 2.395697
1268622023.068047 0.632274 -72.109516 -12.927908 0.136470 -0.052015 0.000206 2.401173
1268622023.118053 0.627383 -72.132726 -12.906816 0.136398 -0.051827 0.003703 2.405887
1268622023.168051 0.629035 -72.156043 -12.885843 0.136280 -0.051787 0.003256 2.411478
1268622023.218054 0.619775 -72.179075 -12.865350 0.136185 -0.052572 0.003396 2.416552
1268622023.268048 0.614408 -72.202015 -12.845158 0.136077 -0.052851 0.003075 2.422376
1268622023.318052 0.612552 -72.225078 -12.825105 0.136011 -0.054033 0.001785 2.428623
1268622023.368041 0.600493 -72.247669 -12.805731 0.135947 -0.055547 0.002461 2.435326
1268622023.418068 0.604083 -72.270689 -12.786244 0.135893 -0.055668 0.001318 2.441562
1268622023.468050 0.594735 -72.293417 -12.767239 0.135847 -0.055058 0.002137 2.448044
1268622023.518055 0.590542 -72.316154 -12.748453 0.135774 -0.055480 0.001991 2.453399
1268622023.568067 0.592779 -72.339206 -12.729631 0.135749 -0.055819 0.000092 2.459413
1268622023.618059 0.592338 -72.362259 -12.711020 0.135759 -0.056825 -0.000590 2.464511
1268622023.668043 0.598377 -72.385609 -12.692353 0.135800 -0.056633 -0.001864 2.469263
1268622023.718054 0.590629 -72.408730 -12.674042 0.135848 -0.056170 -0.001381 2.473899
1268622023.768042 0.584588 -72.431731 -12.656010 0.135885 -0.055658 -0.001465 2.478513
1268622023.818048 0.590068 -72.455127 -12.637832 0.135965 -0.054687 -0.003430 2.482812
1268622023.868048 0.585865 -72.478386 -12.619915 0.136064 -0.054646 -0.003033 2.487028
1268622023.968023 0.604459 -72.524923 -12.584545 0.136247 -0.055374 -0.003925 2.496120
1268622024.018047 0.589034 -72.548313 -12.567020 0.136362 -0.054282 -0.003671 2.500146
1268622024.068048 0.588308 -72.571874 -12.549502 0.136461 -0.053376 -0.002979 2.503853
1268622024.118048 0.592541 -72.595714 -12.531911 0.136535 -0.052343 -0.002390 2.507469
1268622024.168038 0.590272 -72.619616 -12.514405 0.136589 -0.052091 -0.001095 2.510798
1268622024.218048 0.590058 -72.643463 -12.497049 0.136586 -0.051515 0.000518 2.513449
1268622024.268041 0.592787 -72.667462 -12.479677 0.136578 -0.052198 0.000203 2.516212
1268622024.318053 0.594520 -72.691622 -12.462299 0.136557 -0.052383 0.001046 2.519379
1268622024.368045 0.595636 -72.715833 -12.444992 0.136512 -0.052628 0.001553 2.522225
1268622024.418055 0.598695 -72.740202 -12.427676 0.136467 -0.051964 0.001412 2.524924
1268622024.468043 0.600931 -72.764614 -12.410422 0.136427 -0.050855 0.001244 2.527376
1268622024.518070 0.599231 -72.789051 -12.393203 0.136392 -0.049923 0.001301 2.527703
1268622024.568042 0.585268 -72.812814 -12.376418 0.136341 -0.049400 0.002023 2.525336
1268622024.618065 0.584151 -72.836633 -12.359481 0.136293 -0.049611 0.000383 2.522496
1268622024.668045 0.578706 -72.860297 -12.342556 0.136330 -0.052067 -0.001761 2.519279
1268622024.718061 0.581019 -72.883903 -12.325551 0.136365 -0.052846 -0.000909 2.515768
1268622024.768046 0.579566 -72.907219 -12.308600 0.136402 -0.050333 -0.001815 2.510780
1268622024.818056 0.575377 -72.930336 -12.291603 0.136458 -0.047125 -0.002097 2.505036
1268622024.868043 0.579104 -72.953577 -12.274325 0.136531 -0.045392 -0.003164 2.500222
1268622024.918047 0.582045 -72.976848 -12.256864 0.136660 -0.045892 -0.004666 2.496233
1268622024.968038 0.585355 -73.000161 -12.239237 0.136791 -0.046266 -0.004481 2.492627
1268622025.018049 0.593801 -73.023833 -12.221201 0.136949 -0.046948 -0.005572 2.488800
1268622025.068072 0.594467 -73.047435 -12.203072 0.137101 -0.047348 -0.004680 2.484817
1268622025.118053 0.609408 -73.071601 -12.184365 0.137240 -0.046649 -0.004489 2.481223
1268622025.168051 0.612092 -73.095802 -12.165484 0.137355 -0.046482 -0.003021 2.477301
1268622025.218052 0.607249 -73.119614 -12.146756 0.137401 -0.045020 -0.000841 2.473272
1268622025.268048 0.609283 -73.143437 -12.127827 0.137463 -0.044291 -0.003357 2.467454
1268622025.318070 0.598873 -73.166688 -12.109037 0.137606 -0.044486 -0.005236 2.458129
1268622025.368047 0.587327 -73.189466 -12.090302 0.137735 -0.045154 -0.003576 2.449529
1268622025.418046 0.594157 -73.212410 -12.071139 0.137822 -0.050138 -0.002844 2.442988
1268622025.468053 0.594237 -73.235028 -12.052003 0.137914 -0.050780 -0.002962 2.436658
1268622025.518057 0.598134 -73.257625 -12.032636 0.137983 -0.046501 -0.002186 2.430278
1268622025.568051 0.604411 -73.280607 -12.012694 0.138066 -0.042814 -0.002655 2.424103
1268622025.618075 0.596422 -73.302963 -11.993050 0.138125 -0.040276 -0.001330 2.418272
1268622025.668072 0.602414 -73.325504 -11.973010 0.138165 -0.041119 -0.001333 2.412333
1268622025.718054 0.602882 -73.348034 -11.952757 0.138218 -0.042990 -0.001943 2.407019
1268622025.768044 0.605845 -73.370563 -11.932305 0.138263 -0.044320 -0.001261 2.402444
1268622025.818046 0.607791 -73.392990 -11.911741 0.138299 -0.043916 -0.001381 2.397611
1268622025.868055 0.615038 -73.415512 -11.890885 0.138350 -0.043138 -0.001887 2.392146
1268622025.918056 0.621089 -73.438114 -11.869724 0.138418 -0.042476 -0.002236 2.386747
1268622025.968049 0.624588 -73.460792 -11.848255 0.138466 -0.042815 -0.000950 2.381092
1268622026.018058 0.631822 -73.483650 -11.826394 0.138483 -0.043686 -0.000497 2.376380
1268622026.068047 0.633846 -73.506499 -11.804330 0.138499 -0.043515 -0.000567 2.371461
1268622026.118051 0.629787 -73.529137 -11.782241 0.138523 -0.043112 -0.000834 2.366332
1268622026.168065 0.648413 -73.552334 -11.759389 0.138531 -0.043103 0.000138 2.361854
1268622026.218045 0.659467 -73.575810 -11.736059 0.138498 -0.043878 0.001752 2.357665
1268622026.268052 0.670875 -73.599560 -11.712247 0.138408 -0.043249 0.003159 2.352868
1268622026.318057 0.677301 -73.623380 -11.688130 0.138288 -0.041995 0.003589 2.348044
1268622026.368053 0.687357 -73.647553 -11.663424 0.138140 -0.041411 0.005042 2.343478
1268622026.418053 0.691119 -73.671616 -11.638611 0.137930 -0.041667 0.006436 2.339112
1268622026.468045 0.703550 -73.696039 -11.613218 0.137707 -0.041767 0.006237 2.334737
1268622026.518051 0.706292 -73.720520 -11.587512 0.137475 -0.041495 0.007105 2.329429
1268622026.568048 0.708865 -73.744866 -11.561678 0.137176 -0.041552 0.009174 2.324551
1268622026.618046 0.723434 -73.769640 -11.535147 0.136869 -0.042041 0.007817 2.319789
1268622026.668054 0.727239 -73.794370 -11.508394 0.136573 -0.040973 0.008703 2.314665
1268622026.718093 0.731453 -73.819042 -11.481407 0.136231 -0.040248 0.009155 2.309334
1268622026.768050 0.740027 -73.843932 -11.453895 0.135928 -0.040023 0.007769 2.304287
1268622026.818055 0.732959 -73.868435 -11.426575 0.135634 -0.040536 0.008443 2.299839
1268622026.868047 0.734504 -73.892914 -11.399053 0.135334 -0.041817 0.007441 2.296170
1268622026.918051 0.736062 -73.917294 -11.371443 0.135124 -0.041313 0.004582 2.292377
1268622026.968047 0.730568 -73.941204 -11.344130 0.134999 -0.041980 0.002808 2.288383
1268622027.018043 0.732409 -73.965281 -11.316431 0.134952 -0.043017 0.000552 2.284818
1268622027.068049 0.728539 -73.989103 -11.288865 0.134892 -0.044527 0.003237 2.282447
1268622027.118056 0.729006 -74.012861 -11.261243 0.134743 -0.045916 0.003394 2.280300
1268622027.168054 0.756488 -74.037698 -11.232262 0.134679 -0.044597 0.000969 2.278965
1268622027.218058 0.772295 -74.062894 -11.202884 0.134610 -0.044628 0.002664 2.280790
1268622027.268067 0.787456 -74.088729 -11.173001 0.134444 -0.045944 0.005353 2.286227
1268622027.318046 0.800420 -74.115289 -11.142688 0.134115 -0.044887 0.010315 2.293596
1268622027.368043 0.807390 -74.142054 -11.112560 0.133613 -0.042629 0.013176 2.299769
1268622027.418044 0.822253 -74.169714 -11.081797 0.133150 -0.039678 0.008903 2.305350
1268622027.468054 0.796132 -74.196364 -11.052459 0.132847 -0.043319 0.007927 2.310543
1268622027.518052 0.780509 -74.222551 -11.023963 0.132539 -0.049827 0.006586 2.316400
1268622027.568054 0.776771 -74.249080 -10.995419 0.132429 -0.053777 0.001338 2.322056
1268622027.618051 0.740638 -74.274119 -10.968769 0.132318 -0.055463 0.004345 2.326889
1268622027.668048 0.720534 -74.298624 -10.942901 0.132222 -0.053151 0.000621 2.330471
1268622027.718052 0.689682 -74.322245 -10.918033 0.132283 -0.050110 -0.002734 2.329335
1268622027.768065 0.660934 -74.344564 -10.894322 0.132408 -0.047425 -0.004857 2.322901
1268622027.818062 0.663416 -74.367050 -10.870038 0.132663 -0.048565 -0.009539 2.314310
1268622027.868049 0.640522 -74.388440 -10.846560 0.133006 -0.054552 -0.010522 2.306106
